Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000131914,LIN28A,Gene Expression,0.02026123705903753,3.27100191377383e-09,4.615196815117821e-09,1224,0.1859804598517493,1118
ENSG00000170374,SP7,Gene Expression,0.020248131165582002,3.2623725942926285e-09,4.6033806406235145e-09,972,0.15568949554138048,904
ENSG00000176200,OR4D11,Gene Expression,0.020245579692227178,3.286501071286807e-09,4.636341490998253e-09,917,0.15494579736804187,842
ENSG00000183775,KCTD16,Gene Expression,0.020241729102406524,3.425884465002582e-09,4.832218591904781e-09,1259,0.22998700749140652,1168
ENSG00000165259,HDX,Gene Expression,0.020221591843638385,3.5617966354095643e-09,5.0235310742216345e-09,1082,0.19477792748771955,1002
ENSG00000164077,MON1A,Gene Expression,0.020206958594628965,3.7715737200016974e-09,5.316495487872012e-09,4216,0.48850245504226425,3146
ENSG00000114200,BCHE,Gene Expression,0.02020341338161473,3.6363032585029487e-09,5.1278144944190505e-09,1216,0.23903395217105974,1125
ENSG00000145526,CDH18,Gene Expression,0.020191351386195572,3.6668019731678214e-09,5.170419599762458e-09,992,0.16330014532799544,927
ENSG00000269526,ERVV-1,Gene Expression,0.02019029480826227,3.7230702965018736e-09,5.249351981114138e-09,1343,0.22054346138719558,1224
ENSG00000211891,IGHE,Gene Expression,0.020188292540414883,3.7480003545198315e-09,5.284090033431212e-09,1528,0.25319608731413,1343
ENSG00000196132,MYT1,Gene Expression,0.020183364474230366,3.6135185954577764e-09,5.096081732726652e-09,779,0.12889634516103016,728
ENSG00000197647,ZNF433,Gene Expression,0.02018295737943025,3.8680909586474854e-09,5.45127311604199e-09,2355,0.3003104006919859,2010
ENSG00000171611,PTCRA,Gene Expression,0.02018231695774116,3.823870109442851e-09,5.389793369855626e-09,1600,0.26137087517501584,1414
ENSG00000166670,MMP10,Gene Expression,0.020175334972291063,3.7505858418995786e-09,5.287322799970263e-09,1090,0.18404936485348522,1003
ENSG00000169436,COL22A1,Gene Expression,0.020173487293913796,3.905754386579474e-09,5.5039228286714335e-09,1480,0.24245324545417227,1295
ENSG00000160973,FOXH1,Gene Expression,0.02017028695667499,3.8361205323411696e-09,5.406638925863973e-09,1240,0.15859229132062044,1112
ENSG00000167565,SERTAD3,Gene Expression,0.02016185849034471,4.106420981031533e-09,5.7844441731556946e-09,6030,0.7204879812778341,4041
ENSG00000137338,PGBD1,Gene Expression,0.02015551732385263,4.144599996536158e-09,5.837314697108229e-09,4805,0.5478016617045356,3406
ENSG00000011590,ZBTB32,Gene Expression,0.02014546739009262,4.1073120460310975e-09,5.78524854730436e-09,1455,0.2486327857458266,1291
ENSG00000176540,OR4C5,Gene Expression,0.02014259028599009,3.908269707864065e-09,5.507038078498613e-09,917,0.16468637821164128,851
ENSG00000138798,EGF,Gene Expression,0.020131346682975365,4.063569702950076e-09,5.724974633327763e-09,1042,0.16484100465425677,964
ENSG00000124203,ZNF831,Gene Expression,0.02012829461967678,4.15884104931763e-09,5.856915678444593e-09,1150,0.19794016040186177,1054
ENSG00000171840,NINJ2,Gene Expression,0.02012399869177922,4.3415424588744145e-09,6.112310204756448e-09,3016,0.45461760615855484,2468
ENSG00000084453,SLCO1A2,Gene Expression,0.020119548263105004,4.08480937963418e-09,5.754449747167011e-09,869,0.14224581747088735,822
ENSG00000073754,CD5L,Gene Expression,0.020117468886386547,3.926276637145065e-09,5.53197995087072e-09,654,0.12371486584043846,616
ENSG00000157680,DGKI,Gene Expression,0.020113876015714283,4.176696100088861e-09,5.881602820075278e-09,736,0.14323532901757263,699
ENSG00000231852,CYP21A2,Gene Expression,0.020108945297680314,4.412260334873963e-09,6.210904070512119e-09,2180,0.34459074862127104,1889
ENSG00000180613,GSX2,Gene Expression,0.020098229641434574,4.3230012902739645e-09,6.086680763632873e-09,1036,0.1795636244667353,953
ENSG00000128422,KRT17,Gene Expression,0.020094680836684482,4.372376238848119e-09,6.155240656464251e-09,1123,0.1783028362916744,1011
ENSG00000182816,KRTAP13-2,Gene Expression,0.020094142374927945,4.280160448288939e-09,6.026831315136247e-09,873,0.14093351358293246,811
ENSG00000162341,TPCN2,Gene Expression,0.02006033278739154,4.827723332212486e-09,6.794142053437533e-09,2168,0.24142499940927853,1799
ENSG00000174899,SLC66A1L,Gene Expression,0.020055290878989076,4.526310881658446e-09,6.3704548277592445e-09,751,0.1259238406558472,710
ENSG00000171804,WDR87,Gene Expression,0.020050687747687455,4.50146386832273e-09,6.335977758130499e-09,680,0.10941284442446596,653
ENSG00000205808,PLPP6,Gene Expression,0.020028010096949683,5.177919870646974e-09,7.284144552660339e-09,6188,0.7070832692284929,4030
ENSG00000150510,FAM124A,Gene Expression,0.020025265651629248,5.089116239531677e-09,7.1608900336276275e-09,1678,0.30581056905832715,1505
ENSG00000015532,XYLT2,Gene Expression,0.020016301679185604,5.288798510250103e-09,7.438967527994952e-09,5757,0.7224670413037005,3941
ENSG00000105875,WDR91,Gene Expression,0.02001320766796269,5.304492622926205e-09,7.460461615547889e-09,4463,0.6307666746417744,3350
ENSG00000170236,USP50,Gene Expression,0.02001137946001254,5.055995844216454e-09,7.114840174054246e-09,1367,0.20389841595253486,1212
ENSG00000163617,CCDC191,Gene Expression,0.02000066899303972,5.4123923121096595e-09,7.611031958460235e-09,4033,0.5319684997854783,3041
ENSG00000142459,EVI5L,Gene Expression,0.01999866817454602,5.400988323245315e-09,7.595586270367634e-09,2894,0.4100500489445546,2370
ENSG00000144218,AFF3,Gene Expression,0.01999853666951419,5.166694627689594e-09,7.2689188874421975e-09,851,0.1556230193098707,807
ENSG00000175787,ZNF169,Gene Expression,0.019997448683425945,5.460917051891556e-09,7.67807401003684e-09,5195,0.6315287671625998,3674
ENSG00000179213,SIGLECL1,Gene Expression,0.019983562716051482,5.202595687592293e-09,7.318288245631148e-09,917,0.14922326834943145,852
ENSG00000168658,VWA3B,Gene Expression,0.019964717303199712,5.495731203453147e-09,7.726421913580848e-09,1128,0.1856281873325807,1050
ENSG00000177558,FAM187B,Gene Expression,0.01995920618849327,5.443009154504352e-09,7.653490703638392e-09,956,0.14322956340261095,898
ENSG00000124249,KCNK15,Gene Expression,0.019953422946246573,5.616159759469497e-09,7.894503885842153e-09,1160,0.1870113394122215,1061
ENSG00000159885,ZNF222,Gene Expression,0.019946661599079433,5.811243708464531e-09,8.16618878404177e-09,1729,0.2031682107335912,1505
ENSG00000198704,GPX6,Gene Expression,0.019945703830946925,5.11789632895443e-09,7.20082596034474e-09,532,0.09503741122164636,510
ENSG00000171136,RLN3,Gene Expression,0.019942274607043765,5.612208253680251e-09,7.88956284328314e-09,1074,0.18548742191277906,988
ENSG00000163499,CRYBA2,Gene Expression,0.019941825942801077,5.696943361499507e-09,8.007436835846868e-09,1238,0.18090756006951977,1109
ENSG00000164308,ERAP2,Gene Expression,0.019935929312381345,6.067880642390833e-09,8.522849912393091e-09,4822,0.5959444149725778,3473
ENSG00000205726,ITSN1,Gene Expression,0.01993529970842683,6.083957115876615e-09,8.544766745684219e-09,5205,0.6153819067048343,3617
ENSG00000255833,TIFAB,Gene Expression,0.01993100847268276,5.804006608656209e-09,8.156652994222056e-09,1304,0.24313519116337537,1168
ENSG00000184933,OR6A2,Gene Expression,0.01992865413960193,6.0016218661473886e-09,8.430438920999792e-09,1841,0.21665885259043444,1581
ENSG00000275356,C7orf77,Gene Expression,0.01992049766589693,5.76915737404704e-09,8.108308027573344e-09,771,0.1145258265613243,728
ENSG00000099617,EFNA2,Gene Expression,0.019913124510779274,5.949622128298415e-09,8.359993720423665e-09,1007,0.1656828812864642,930
ENSG00000197566,ZNF624,Gene Expression,0.019910313327219452,6.34881769379092e-09,8.913986598109395e-09,5105,0.6092028545971465,3593
ENSG00000189280,GJB5,Gene Expression,0.019905635447665267,6.16456197199966e-09,8.657301644487093e-09,1459,0.21115653130379874,1274
ENSG00000204428,LY6G5C,Gene Expression,0.019898467018649935,6.350849179881379e-09,8.916146367250365e-09,2454,0.31600176750615155,2029
ENSG00000074966,TXK,Gene Expression,0.019893026310134673,6.442461453204373e-09,9.043358882557498e-09,2184,0.28700093750014094,1843
ENSG00000204671,IL31,Gene Expression,0.019883803753598186,6.267805607862442e-09,8.80160972371082e-09,1000,0.1641414844392897,929
ENSG00000198948,MFAP3L,Gene Expression,0.019880543543935186,6.683596787127044e-09,9.380386577709284e-09,5477,0.7012241068555287,3746
ENSG00000137709,POU2F3,Gene Expression,0.019876423188137544,5.986549034275868e-09,8.409919714998824e-09,578,0.07002967919951941,523
ENSG00000163630,SYNPR,Gene Expression,0.01987317936159596,6.421460030381354e-09,9.01457893680234e-09,1276,0.21035959700664075,1153
ENSG00000134940,ACRV1,Gene Expression,0.01985793713203588,5.976883876712691e-09,8.397647274936679e-09,443,0.07567346442323743,429
ENSG00000182272,B4GALNT4,Gene Expression,0.019847989733701964,6.279666342479118e-09,8.817580275982212e-09,658,0.1134881980599932,625
ENSG00000169488,OR4K15,Gene Expression,0.01984189589953651,6.794846019175793e-09,9.535783828013417e-09,1236,0.19737127466835083,1138
ENSG00000172137,CALB2,Gene Expression,0.019838198060972215,6.627596471631136e-09,9.302512727515805e-09,657,0.093089546772696,599
ENSG00000131738,KRT33B,Gene Expression,0.01982190333688676,6.892683535042465e-09,9.672336614109816e-09,940,0.16021880100821315,883
ENSG00000196218,RYR1,Gene Expression,0.019818154133456948,5.978850747823117e-09,8.399757905370208e-09,178,0.02850858724523463,174
ENSG00000150967,ABCB9,Gene Expression,0.019812883722764636,7.455898121122573e-09,1.046024604854736e-08,3377,0.3819897492238591,2579
ENSG00000162621,LRRC53,Gene Expression,0.01979745343969103,7.0801136065057335e-09,9.934581515547943e-09,770,0.1287850939453385,737
ENSG00000136114,THSD1,Gene Expression,0.019791268222416572,7.764012099897855e-09,1.0890823832533058e-08,3876,0.4874411702830046,2931
ENSG00000145982,FARS2,Gene Expression,0.01979038443960126,7.81686404494053e-09,1.0964110128832244e-08,5178,0.5773909511396463,3584
ENSG00000157765,SLC34A2,Gene Expression,0.019788749009914394,7.525840173272513e-09,1.0557551824635049e-08,1533,0.19040452308836928,1348
ENSG00000100362,PVALB,Gene Expression,0.019773395758623843,7.1943662138806985e-09,1.0094113477826869e-08,619,0.11116899557239904,591
ENSG00000179886,TIGD5,Gene Expression,0.019735087290553652,8.603810552898494e-09,1.206134807016255e-08,7098,0.8581244907918741,4457
ENSG00000260286,ARMH2,Gene Expression,0.0197311058364008,8.115816241272e-09,1.1382544044803628e-08,1150,0.20056066587348956,1075
ENSG00000115459,ELMOD3,Gene Expression,0.019726363622995294,8.738494816640241e-09,1.224825702104409e-08,6748,0.8513589514270636,4328
ENSG00000175097,RAG2,Gene Expression,0.01970693865545771,8.519238647863858e-09,1.1945569115531722e-08,987,0.1527837429728827,921
ENSG00000242550,SERPINB10,Gene Expression,0.01970584220445624,8.295470310670794e-09,1.1632706291676048e-08,755,0.12111528961594571,709
ENSG00000151650,VENTX,Gene Expression,0.01970488495200083,8.855842503763256e-09,1.241177430148305e-08,1788,0.32625387230055075,1607
ENSG00000162374,ELAVL4,Gene Expression,0.01970450162789987,8.153470343330582e-09,1.1434467292194487e-08,716,0.12346593566845311,660
ENSG00000187922,LCN10,Gene Expression,0.019703434424926117,8.706605658659328e-09,1.2204506086506256e-08,1404,0.23511797856333927,1259
ENSG00000112238,PRDM13,Gene Expression,0.01969627413934259,8.592552891428795e-09,1.2047434935108844e-08,839,0.13372102553536144,796
ENSG00000149651,SPINT4,Gene Expression,0.0196931406726001,8.601746204206506e-09,1.2059389338718863e-08,948,0.17398402554230055,870
ENSG00000140995,DEF8,Gene Expression,0.01968792936299735,9.194274452895002e-09,1.28831020296863e-08,2650,0.3428376277746336,2170
ENSG00000100490,CDKL1,Gene Expression,0.019682829863407213,9.384614862995022e-09,1.3144714309496437e-08,4736,0.554763511379323,3363
ENSG00000235194,PPP1R3E,Gene Expression,0.019671254343608436,9.563454250738346e-09,1.3393133133761781e-08,4991,0.6330724007694762,3505
ENSG00000072657,TRHDE,Gene Expression,0.01967018589245898,9.085981966805434e-09,1.2732348528212545e-08,1089,0.17402379560301257,1012
ENSG00000237330,RNF223,Gene Expression,0.019660654750339734,9.287360214216278e-09,1.3011517522466686e-08,1222,0.18298545581677367,1106
ENSG00000204501,PRAMEF15,Gene Expression,0.01965877845120131,9.373348097696521e-09,1.312995068284076e-08,1279,0.20699456178405273,1152
ENSG00000196220,SRGAP3,Gene Expression,0.019645260989082817,9.89078308144542e-09,1.3848322032630226e-08,2569,0.36630697126708045,2135
ENSG00000150433,TMEM218,Gene Expression,0.01962767289247495,1.035625141199148e-08,1.449666693314e-08,6945,0.8512971372911812,4502
ENSG00000183778,B3GALT5,Gene Expression,0.019627288166114514,9.756503382973847e-09,1.3661371932921628e-08,1021,0.16588864004147247,932
ENSG00000197172,MAGEA6,Gene Expression,0.019621713658912444,9.256256428002985e-09,1.2968946477213607e-08,565,0.0901540853080697,548
ENSG00000187135,VSTM2B,Gene Expression,0.019620572218242954,9.540847001332509e-09,1.3362508037738263e-08,689,0.11170585340657585,651
ENSG00000241697,TMEFF1,Gene Expression,0.01961565762806816,1.0522726467954158e-08,1.4726277491771101e-08,4465,0.5837391423388645,3356
ENSG00000214686,IQCF6,Gene Expression,0.01960957372312082,1.0040418940704399e-08,1.4056742037725637e-08,1262,0.22609299749931666,1143
ENSG00000120457,KCNJ5,Gene Expression,0.01960517600582863,1.0508168557521458e-08,1.4707042661374682e-08,2049,0.3022714152050341,1718
ENSG00000072315,TRPC5,Gene Expression,0.01959603073542806,9.334554906814674e-09,1.3076623454005647e-08,426,0.07636052938548411,413
ENSG00000214042,IFNA7,Gene Expression,0.01959593151242593,1.020784901051286e-08,1.429004000333315e-08,990,0.17614446979161225,918
ENSG00000249961,TERB1,Gene Expression,0.019595573366725523,1.0431542518674064e-08,1.4600928696095319e-08,1323,0.18782773408061879,1195
ENSG00000171201,SMR3B,Gene Expression,0.019589369549257413,8.975421739165768e-09,1.2578393579261927e-08,450,0.07563450804517659,431
ENSG00000197959,DNM3,Gene Expression,0.019585645421191882,1.095289392516463e-08,1.532235439445914e-08,2542,0.42487641154402256,2142
ENSG00000213906,LTB4R2,Gene Expression,0.019581695166460536,1.0805962569193639e-08,1.511797735185461e-08,1581,0.22381253168202853,1412
ENSG00000069206,ADAM7,Gene Expression,0.01957845087849905,1.066718402498168e-08,1.492613094044383e-08,1163,0.17791679043108755,1055
ENSG00000203733,GJE1,Gene Expression,0.01957363260084082,1.072738098351067e-08,1.500920015781133e-08,1191,0.19508945658255444,1096
ENSG00000159339,PADI4,Gene Expression,0.01957275494813182,1.0612865031234264e-08,1.4851274281593264e-08,1035,0.20137769650760334,942
ENSG00000283329,FAM240B,Gene Expression,0.019563764135252314,1.0997391663991607e-08,1.5383413225255457e-08,1222,0.2070161911328177,1119
ENSG00000172006,ZNF554,Gene Expression,0.019549601688297356,1.1705167723974341e-08,1.6369667100903928e-08,3392,0.4198010130237493,2628
ENSG00000105492,SIGLEC6,Gene Expression,0.01954872353530715,1.1265114174818791e-08,1.575669057089131e-08,1032,0.20879793825743226,952
ENSG00000188227,ZNF793,Gene Expression,0.01954606756938434,1.1442153668994592e-08,1.6003080222391895e-08,979,0.2072590321588529,923
ENSG00000115297,TLX2,Gene Expression,0.01951785514842694,1.1956413414893063e-08,1.6718447192220133e-08,1370,0.20935939000268952,1248
ENSG00000221900,POM121L12,Gene Expression,0.019512147784612046,1.199553212316573e-08,1.677184888162015e-08,1299,0.21884079499299106,1168
ENSG00000174527,MYO1H,Gene Expression,0.01949444527818523,9.755980689973853e-09,1.3661371932921628e-08,182,0.02585183329181226,176
ENSG00000168427,KLHL30,Gene Expression,0.019492163985292278,1.2145318528666849e-08,1.6979963112351944e-08,815,0.14748136318563632,773
ENSG00000004939,SLC4A1,Gene Expression,0.019487405935495104,1.1912080877252151e-08,1.6657746268901304e-08,679,0.10986489280327792,635
ENSG00000163888,CAMK2N2,Gene Expression,0.01948389484157077,1.2811153027314504e-08,1.7906689343134946e-08,1739,0.24136127110404604,1503
ENSG00000167074,TEF,Gene Expression,0.01948360282332934,1.3100139417687728e-08,1.83049563464127e-08,2916,0.3950028309391673,2388
ENSG00000213996,TM6SF2,Gene Expression,0.019478036912826013,1.2682452199541672e-08,1.772816953380102e-08,953,0.18402682837113282,901
ENSG00000112077,RHAG,Gene Expression,0.019477859452426118,1.2524524972690187e-08,1.7508764823394983e-08,1024,0.17579132456533417,945
ENSG00000176697,BDNF,Gene Expression,0.01947209865402985,1.2885368327886226e-08,1.800763844323149e-08,1011,0.17210766156540333,938
ENSG00000103449,SALL1,Gene Expression,0.01946876337262694,1.2867604981536829e-08,1.7984204055299307e-08,1046,0.16062462513047823,942
ENSG00000137441,FGFBP2,Gene Expression,0.01945085245094985,1.354030532141337e-08,1.8914156502216945e-08,1716,0.22505020321118155,1462
ENSG00000197309,OR10D3,Gene Expression,0.019448245967683565,1.3055397429795335e-08,1.824384812449059e-08,936,0.16652936680827707,877
ENSG00000198033,TUBA3C,Gene Expression,0.019448229455652985,1.3269775278601514e-08,1.8539124175846632e-08,1029,0.18458296993763618,960
ENSG00000137273,FOXF2,Gene Expression,0.019439294232564876,1.378877678703816e-08,1.9259752586871336e-08,1609,0.28004592304137604,1451
ENSG00000157734,SNX22,Gene Expression,0.019420842851481143,1.34866375844922e-08,1.8840645101612484e-08,640,0.09835882617463994,609
ENSG00000173572,NLRP13,Gene Expression,0.01941926816365305,1.315088482556348e-08,1.8374443112668963e-08,579,0.0923518381025637,555
ENSG00000157064,NMNAT2,Gene Expression,0.019408846151027226,1.432297258574522e-08,2.0001265000580638e-08,1277,0.22349966488521977,1164
ENSG00000196659,TTC30B,Gene Expression,0.019391085583478147,1.4986250462811768e-08,2.0924264278693775e-08,1585,0.17520583823178093,1398
ENSG00000221888,OR1C1,Gene Expression,0.019389970011110036,1.4192551134328824e-08,1.9820669565455975e-08,792,0.14352872608077133,749
ENSG00000172717,FAM71D,Gene Expression,0.019380324750549783,1.46853822435844e-08,2.0505766631953898e-08,1029,0.14438447075365918,970
ENSG00000255298,OR8G5,Gene Expression,0.019371310111710626,1.4039518436703702e-08,1.9608465949184335e-08,606,0.11137854912122101,584
ENSG00000143951,WDPCP,Gene Expression,0.019365541118346583,1.61248623342658e-08,2.2507075624779775e-08,5126,0.6298834646964317,3642
ENSG00000169218,RSPO1,Gene Expression,0.01935223999949987,1.5728625291089315e-08,2.195570342756923e-08,946,0.16882644544688366,895
ENSG00000186442,KRT3,Gene Expression,0.019347306432030753,1.553488249150803e-08,2.1686931098848608e-08,920,0.15486549352808585,867
ENSG00000168530,MYL1,Gene Expression,0.019346492966486547,1.5472092051993513e-08,2.1600942850161163e-08,859,0.14788453533794296,795
ENSG00000128645,HOXD1,Gene Expression,0.01933479752245741,1.671006044645651e-08,2.3316693376348462e-08,2720,0.3224727346973262,2164
ENSG00000132141,CCT6B,Gene Expression,0.019334217294167816,1.6762315091511937e-08,2.3387802555515693e-08,2913,0.36826561430483234,2345
ENSG00000267796,LIN37,Gene Expression,0.019328752761935478,1.7168331645223134e-08,2.395060434871883e-08,5133,0.5907796028168181,3614
ENSG00000004846,ABCB5,Gene Expression,0.019328437427679708,1.6429467564194056e-08,2.2926932619880802e-08,1387,0.2254616104015667,1260
ENSG00000131379,C3orf20,Gene Expression,0.019317403136766758,1.625009748984496e-08,2.2678376617303123e-08,901,0.14077880903604856,836
ENSG00000214575,CPEB1,Gene Expression,0.019307215241848304,1.6175891959235855e-08,2.2576559523402297e-08,416,0.07083628628390436,407
ENSG00000196475,GK2,Gene Expression,0.019304070984595287,1.7001883678702256e-08,2.3720232404098225e-08,1173,0.19085017991826825,1080
ENSG00000146904,EPHA1,Gene Expression,0.019274457142109888,1.8582777538966866e-08,2.5919264748322785e-08,2543,0.279845512758895,2087
ENSG00000170011,MYRIP,Gene Expression,0.019266082327349752,1.8055361206137377e-08,2.518610730174746e-08,977,0.13430765349031973,888
ENSG00000064201,TSPAN32,Gene Expression,0.019260027008550108,1.8583813155004236e-08,2.5919264748322785e-08,1128,0.19645443948278568,1046
ENSG00000213903,LTB4R,Gene Expression,0.01925781160958343,1.9307011100977434e-08,2.6925847837707842e-08,5119,0.6964158802754218,3655
ENSG00000179168,GGN,Gene Expression,0.01922974637062899,1.95266858238341e-08,2.7230108743149658e-08,1321,0.22050041874911655,1217
ENSG00000182687,GALR2,Gene Expression,0.019217883707679073,1.9957755892363593e-08,2.782694587475948e-08,1609,0.28071685190628076,1424
ENSG00000253846,PCDHGA10,Gene Expression,0.01921127384369396,2.059300485690585e-08,2.8706026279941938e-08,2218,0.3714827675356001,1926
ENSG00000149124,GLYAT,Gene Expression,0.019196871930657968,1.9635923775851438e-08,2.73803296896071e-08,655,0.10029717460678685,626
ENSG00000129244,ATP1B2,Gene Expression,0.01918278854712822,2.0252091115224857e-08,2.823297995603607e-08,599,0.0938927912726498,577
ENSG00000155657,TTN,Gene Expression,0.019181693155912425,2.0948557333255735e-08,2.919940403371609e-08,959,0.1759141039474745,880
ENSG00000143001,TMEM61,Gene Expression,0.019172360018642188,2.1115404091887058e-08,2.9427427320101946e-08,1215,0.2069128759592218,1103
ENSG00000168634,WFDC13,Gene Expression,0.019169436840895067,2.00890388768471e-08,2.8007832467743714e-08,618,0.10587174389428246,592
ENSG00000173578,XCR1,Gene Expression,0.019165689643811764,2.1526120441706098e-08,2.999750842003709e-08,1201,0.20620581241814726,1110
ENSG00000269699,ZIM2,Gene Expression,0.019162192165242738,2.200834559040743e-08,3.066714431802938e-08,1745,0.28341976790868245,1510
ENSG00000212993,POU5F1B,Gene Expression,0.01916158281515126,2.2238900720950028e-08,3.0983630700008756e-08,2459,0.3690083915570405,2077
ENSG00000180433,OR6K6,Gene Expression,0.019157782599415186,2.106268004453682e-08,2.9356211809182118e-08,815,0.11950893036628658,756
ENSG00000243566,UPK3B,Gene Expression,0.019148901328086707,2.242187613354929e-08,3.1232479143563504e-08,1701,0.2517333021521939,1479
ENSG00000128713,HOXD11,Gene Expression,0.019141215187737714,2.2413256139941495e-08,3.122413927571843e-08,1126,0.1778741445716915,1033
ENSG00000225190,PLEKHM1,Gene Expression,0.01913213295441011,2.356831196870246e-08,3.281808469097476e-08,2749,0.40013675063492715,2298
ENSG00000274736,CCL23,Gene Expression,0.019130254383845195,2.297942502949013e-08,3.200547548024448e-08,1296,0.19280087554309813,1154
ENSG00000188996,HUS1B,Gene Expression,0.019116482170159512,2.3845293739555018e-08,3.3201215045054e-08,1664,0.2502653509634132,1463
ENSG00000103355,PRSS33,Gene Expression,0.019111939664152647,2.340866456229662e-08,3.2598292064758957e-08,1197,0.16285650964373513,1099
ENSG00000180336,MEIOC,Gene Expression,0.019097323364929582,2.2422698142676722e-08,3.1232479143563504e-08,661,0.11824864783967622,633
ENSG00000186458,DEFB132,Gene Expression,0.019092340690962,2.2121152243315123e-08,3.082195692172094e-08,543,0.10471539329319728,526
ENSG00000161640,SIGLEC11,Gene Expression,0.019089577468586715,2.3267191950893107e-08,3.240377726473765e-08,611,0.09935109782619342,570
ENSG00000091129,NRCAM,Gene Expression,0.01908780004652551,2.5127101732635992e-08,3.49805635749604e-08,1819,0.2481878556235657,1517
ENSG00000204923,FBXO48,Gene Expression,0.01908542987318181,2.5683849491642263e-08,3.575013068918281e-08,4055,0.4666068268133439,2996
ENSG00000150627,WDR17,Gene Expression,0.019083138666389513,2.4246876950684282e-08,3.375776298810226e-08,699,0.13249394664901465,665
ENSG00000157103,SLC6A1,Gene Expression,0.019082980193405968,2.559600131846196e-08,3.563059570567048e-08,2406,0.38160499317991037,2035
ENSG00000184005,ST6GALNAC3,Gene Expression,0.019071094239592055,2.6123919472098578e-08,3.6354279622565506e-08,2822,0.43571157419805845,2297
ENSG00000056998,GYG2,Gene Expression,0.019049502832797063,2.6104546302363474e-08,3.633011652227458e-08,785,0.13103871746485618,743
ENSG00000155980,KIF5A,Gene Expression,0.01904461320049382,2.5837986195043072e-08,3.596190918138232e-08,798,0.13323459684851283,736
ENSG00000072832,CRMP1,Gene Expression,0.01903568959871105,2.7206312980254665e-08,3.785471980788667e-08,1519,0.25630112241789815,1365
ENSG00000167483,NIBAN3,Gene Expression,0.019020581700982715,2.7486219966732506e-08,3.824123746160421e-08,1115,0.20862138768873578,1025
ENSG00000182566,CLEC4G,Gene Expression,0.019015565506276567,2.7643946465261138e-08,3.8457720505812345e-08,1070,0.1729622611606703,1003
ENSG00000196361,ELAVL3,Gene Expression,0.01900957702496324,2.637981566522285e-08,3.670756121778412e-08,580,0.09207673125378836,557
ENSG00000204442,FAM155A,Gene Expression,0.019005618537283903,2.8665739115751876e-08,3.9870013541236186e-08,1485,0.2291431522736585,1339
ENSG00000182916,TCEAL7,Gene Expression,0.01900202074759975,2.7925483481183733e-08,3.8846399760627805e-08,734,0.13473545877247053,696
ENSG00000182108,DEXI,Gene Expression,0.019001164239712716,2.9796489720013142e-08,4.1429978053124954e-08,12893,1.5471922606023227,6096
ENSG00000130598,TNNI2,Gene Expression,0.018990009987953447,2.9201002504919416e-08,4.061136500087923e-08,1371,0.24304180426197453,1230
ENSG00000132872,SYT4,Gene Expression,0.018988408553041992,2.857794090260768e-08,3.975095704035388e-08,936,0.14758493942362091,867
ENSG00000110171,TRIM3,Gene Expression,0.018976004506092353,3.075882948344599e-08,4.275817906584537e-08,3369,0.5105710402449354,2681
ENSG00000135519,KCNH3,Gene Expression,0.018959871191695236,2.974997515003963e-08,4.1368484675943574e-08,961,0.15926601561419637,898
ENSG00000142661,MYOM3,Gene Expression,0.0189540819121135,3.032215034615149e-08,4.21543883571007e-08,899,0.12713228550663097,826
ENSG00000204020,LIPN,Gene Expression,0.01894495582618615,2.933011100658689e-08,4.078778495777146e-08,590,0.11293948819334723,571
ENSG00000280090,OR8B4,Gene Expression,0.018937884296022833,3.013112293004383e-08,4.189204039427798e-08,718,0.11001049743423479,684
ENSG00000099365,STX1B,Gene Expression,0.018931978241177337,3.1754932461325325e-08,4.413947820864113e-08,988,0.15806403723861767,923
ENSG00000185278,ZBTB37,Gene Expression,0.018923551516436918,3.37301691022418e-08,4.687785552865573e-08,5618,0.6779105126240013,3911
ENSG00000182170,MRGPRG,Gene Expression,0.01891217035156358,3.2734233545994584e-08,4.549721204143811e-08,1183,0.17612907378874854,1082
ENSG00000280670,CCDC163,Gene Expression,0.01890820554191086,3.4495481582297316e-08,4.7937793708732206e-08,4119,0.47323815813618453,3077
ENSG00000077063,CTTNBP2,Gene Expression,0.018894809057832414,3.475105869732431e-08,4.828554097398398e-08,2281,0.2972316286388682,1916
ENSG00000253767,PCDHGA8,Gene Expression,0.01889194059970832,3.4728654396687375e-08,4.825812018824796e-08,1782,0.2691167195793224,1580
ENSG00000123453,SARDH,Gene Expression,0.018882978366059195,3.576382257008959e-08,4.9681289525821056e-08,2797,0.4355991045197563,2344
ENSG00000248483,POU5F2,Gene Expression,0.01886603948295792,3.695554728899708e-08,5.131705548803198e-08,4112,0.5817947648072752,3124
ENSG00000168824,NSG1,Gene Expression,0.01886584257169858,3.554827077145717e-08,4.9385650994130896e-08,1053,0.160598133132639,973
ENSG00000179088,C12orf42,Gene Expression,0.01885994510448904,3.491524935839152e-08,4.850995024607205e-08,904,0.15273737893923775,839
ENSG00000099326,MZF1,Gene Expression,0.01885059225220934,3.7612912562323686e-08,5.22218602449405e-08,2355,0.29439074213221056,1995
ENSG00000146618,FERD3L,Gene Expression,0.01884878077920744,3.681124383092538e-08,5.112452786813445e-08,1365,0.21889969940375403,1230
